latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-3.129,31.421,331.3,1.1,1,2016-06-09,1135,A,81,6.0NRT,304.6,25.3,D
-4.14,24.295,325,1.9,1.3,2016-06-09,1135,A,70,6.0NRT,308.4,22.8,D
-4.142,24.279,324.8,1.9,1.3,2016-06-09,1135,A,69,6.0NRT,310.1,21.5,D
-4.147,24.245,332,1.9,1.3,2016-06-09,1135,A,84,6.0NRT,311.1,42,D
-2.674,34.471,319.7,1.7,1.3,2016-06-09,1135,A,56,6.0NRT,299.3,25.6,D
-4.09,24.57,339.3,1.8,1.3,2016-06-09,1135,A,89,6.0NRT,306.6,77.1,D
-4.092,24.555,323.7,1.8,1.3,2016-06-09,1135,A,75,6.0NRT,304.4,31,D
-3.971,25.34,318.7,1.6,1.2,2016-06-09,1135,A,67,6.0NRT,303.7,15.9,D
-3.89,25.843,313.9,1.4,1.2,2016-06-09,1135,A,56,6.0NRT,301.4,11.7,D
-4.075,24.503,314.8,1.8,1.3,2016-06-09,1135,A,58,6.0NRT,302.3,15.2,D
-4.137,24.051,322.1,2,1.4,2016-06-09,1135,A,74,6.0NRT,304.7,32.5,D
-4.139,24.033,321.2,2,1.4,2016-06-09,1135,A,72,6.0NRT,303,30.2,D
-3.962,25.078,322.6,1.6,1.3,2016-06-09,1135,A,56,6.0NRT,311,18.3,D
-3.981,24.931,318.1,1.7,1.3,2016-06-09,1135,A,60,6.0NRT,305.3,14.4,D
-4.02,24.641,320.4,1.8,1.3,2016-06-09,1135,A,57,6.0NRT,308.2,13.2,D
-3.962,25.072,321.8,1.6,1.3,2016-06-09,1135,A,73,6.0NRT,309.7,18.6,D
-3.068,31.267,318.7,1.1,1,2016-06-09,1135,A,56,6.0NRT,304.1,8.3,D
-3.079,31.19,318.6,1.1,1,2016-06-09,1135,A,60,6.0NRT,301.1,9,D
-3.704,26.809,316.2,1.2,1.1,2016-06-09,1135,A,67,6.0NRT,300.8,12.3,D
-4.012,24.633,320.7,1.8,1.3,2016-06-09,1135,A,64,6.0NRT,308.6,16.4,D
-4.104,23.986,317.5,2,1.4,2016-06-09,1135,A,64,6.0NRT,305.4,19.7,D
-4.106,23.968,324.2,2,1.4,2016-06-09,1135,A,76,6.0NRT,305.2,38.7,D
-3.882,25.474,331,1.5,1.2,2016-06-09,1135,A,83,6.0NRT,305.5,42.1,D
-3.884,25.461,321.9,1.5,1.2,2016-06-09,1135,A,73,6.0NRT,303.7,22.4,D
-3.164,30.469,329.7,1,1,2016-06-09,1135,A,79,6.0NRT,300.2,20.7,D
-3.872,25.473,334.8,1.5,1.2,2016-06-09,1135,A,86,6.0NRT,304.4,50.2,D
-3.873,25.459,336.9,1.5,1.2,2016-06-09,1135,A,87,6.0NRT,303.5,55.7,D
-4.067,24.07,315.3,1.9,1.4,2016-06-09,1135,A,43,6.0NRT,304.2,11.5,D
-3.17,30.359,326.3,1,1,2016-06-09,1135,A,67,6.0NRT,292.2,18.6,D
-3.813,25.813,330.7,1.4,1.2,2016-06-09,1135,A,83,6.0NRT,303.7,37.1,D
-3.815,25.8,326.3,1.4,1.2,2016-06-09,1135,A,79,6.0NRT,304.2,28.1,D
-4.052,23.997,318.5,2,1.4,2016-06-09,1135,A,44,6.0NRT,303,20.9,D
-4.057,23.962,328,2,1.4,2016-06-09,1135,A,79,6.0NRT,302.5,49.4,D
-4.019,24.151,328.6,1.9,1.4,2016-06-09,1135,A,81,6.0NRT,305.5,45.8,D
-4.021,24.134,322.6,1.9,1.4,2016-06-09,1135,A,73,6.0NRT,305.9,28,D
-3.768,25.909,325.2,1.4,1.2,2016-06-09,1135,A,78,6.0NRT,302.9,25.5,D
-4.027,23.994,321.5,2,1.4,2016-06-09,1135,A,47,6.0NRT,303.2,27,D
-3.307,29.146,313.1,1,1,2016-06-09,1135,A,55,6.0NRT,300.5,4.6,D
-3.888,24.942,324.1,1.7,1.3,2016-06-09,1135,A,35,6.0NRT,307.4,20.6,D
-4.001,24.097,320.1,1.9,1.4,2016-06-09,1135,A,34,6.0NRT,304.2,21.4,D
-4.003,24.079,319.5,1.9,1.4,2016-06-09,1135,A,52,6.0NRT,303.4,21.8,D
-3.761,25.916,318.2,1.4,1.2,2016-06-09,1135,A,68,6.0NRT,302.7,14.2,D
-3.763,25.903,316.6,1.4,1.2,2016-06-09,1135,A,64,6.0NRT,302.8,12.3,D
-3.459,27.958,311.3,1.1,1,2016-06-09,1135,A,61,6.0NRT,301,5.8,D
-3.888,24.952,323,1.7,1.3,2016-06-09,1135,A,40,6.0NRT,308.5,21.3,D
-4.025,23.988,322.8,2,1.4,2016-06-09,1135,A,53,6.0NRT,303.1,31.2,D
-2.459,34.85,330.6,1.9,1.3,2016-06-09,1135,A,61,6.0NRT,295.5,54.5,D
-3.998,24.091,322.2,1.9,1.4,2016-06-09,1135,A,73,6.0NRT,303.9,29.3,D
-4.012,23.986,320.9,2,1.4,2016-06-09,1135,A,44,6.0NRT,303.9,27.1,D
-4.093,23.412,314.1,2.2,1.4,2016-06-09,1135,A,44,6.0NRT,303,18.4,D
-3.277,29.1,319.6,1,1,2016-06-09,1135,A,73,6.0NRT,300.4,11.3,D
-3.726,25.937,319.7,1.4,1.2,2016-06-09,1135,A,70,6.0NRT,301.7,18.3,D
-3.728,25.924,325.2,1.4,1.2,2016-06-09,1135,A,78,6.0NRT,302,27.7,D
-3.912,24.614,323,1.8,1.3,2016-06-09,1135,A,60,6.0NRT,309.1,21.2,D
-3.914,24.599,318.6,1.8,1.3,2016-06-09,1135,A,54,6.0NRT,304.9,12.8,D
-3.916,24.583,319.9,1.8,1.3,2016-06-09,1135,A,57,6.0NRT,306.1,15,D
-4,23.985,332.8,2,1.4,2016-06-09,1135,A,84,6.0NRT,304.6,65.5,D
-3.048,30.512,330.1,1,1,2016-06-09,1135,A,81,6.0NRT,303.5,22.3,D
-3.971,23.927,317.1,2,1.4,2016-06-09,1135,A,64,6.0NRT,302.7,23.2,D
-3.747,25.477,320.8,1.5,1.2,2016-06-09,1135,A,52,6.0NRT,305.9,16.8,D
-3.721,25.582,321.7,1.5,1.2,2016-06-09,1135,A,73,6.0NRT,307.1,18.8,D
-3.9,24.268,323,1.9,1.3,2016-06-09,1135,A,70,6.0NRT,309.6,19.3,D
-3.902,24.251,324.2,1.9,1.3,2016-06-09,1135,A,76,6.0NRT,310,22.1,D
-3.89,24.249,331.5,1.9,1.3,2016-06-09,1135,A,83,6.0NRT,310.2,42,D
-3.892,24.233,332.2,1.9,1.3,2016-06-09,1135,A,84,6.0NRT,310,44.8,D
-3.34,28.206,328.7,1.1,1,2016-06-09,1135,A,83,6.0NRT,301.5,24,D
-3.716,25.588,317.6,1.5,1.2,2016-06-09,1135,A,50,6.0NRT,305.8,11.6,D
-3.906,24.262,326.2,1.9,1.3,2016-06-09,1135,A,61,6.0NRT,310,26.1,D
-3.896,24.243,331.9,1.9,1.3,2016-06-09,1135,A,55,6.0NRT,310.5,41.4,D
-3.67,25.754,323.5,1.4,1.2,2016-06-09,1135,A,62,6.0NRT,303.1,20.4,D
-3.674,25.729,334,1.4,1.2,2016-06-09,1135,A,78,6.0NRT,305.3,38.4,D
-3.884,24.241,332.9,1.9,1.3,2016-06-09,1135,A,84,6.0NRT,309.5,47.9,D
-3.887,24.225,330.2,1.9,1.3,2016-06-09,1135,A,64,6.0NRT,310.2,38.8,D
-3.671,25.676,317.8,1.5,1.2,2016-06-09,1135,A,44,6.0NRT,305.9,10.2,D
-3.872,24.24,324.1,1.9,1.3,2016-06-09,1135,A,75,6.0NRT,307.5,24.1,D
-3.875,24.223,353,1.9,1.3,2016-06-09,1135,A,96,6.0NRT,308.3,143.2,D
-3.921,23.894,318.2,2,1.4,2016-06-09,1135,A,66,6.0NRT,302.3,24.9,D
-3.289,28.17,313.9,1.1,1,2016-06-09,1135,A,66,6.0NRT,301.8,7.1,D
-3.621,25.799,328.6,1.4,1.2,2016-06-09,1135,A,81,6.0NRT,304.9,33.3,D
-3.623,25.787,327.4,1.4,1.2,2016-06-09,1135,A,80,6.0NRT,304,29.1,D
-3.876,23.942,321.5,2,1.4,2016-06-09,1135,A,72,6.0NRT,305.4,27,D
-3.893,23.818,314.9,2,1.4,2016-06-09,1135,A,57,6.0NRT,302,17.6,D
-3.934,23.521,317.9,2.1,1.4,2016-06-09,1135,A,62,6.0NRT,305.3,22,D
-2.893,30.88,317.8,1.1,1,2016-06-09,1135,A,42,6.0NRT,303.3,6.2,D
-4.12,21.928,318.3,2.9,1.6,2016-06-09,1135,A,50,6.0NRT,306.1,36.2,D
-3.7,24.979,321.3,1.6,1.3,2016-06-09,1135,A,69,6.0NRT,305.7,21.5,D
-3.77,24.458,313.3,1.8,1.3,2016-06-09,1135,A,23,6.0NRT,302,10.2,D
-3.701,24.974,321.7,1.6,1.3,2016-06-09,1135,A,73,6.0NRT,305.5,23.6,D
-3.7,24.899,316.4,1.7,1.3,2016-06-09,1135,A,52,6.0NRT,306.4,14.4,D
-4.115,21.948,316.3,2.9,1.6,2016-06-09,1135,A,33,6.0NRT,303.6,32,D
-4.119,21.923,318,2.9,1.6,2016-06-09,1135,A,49,6.0NRT,305.8,37.3,D
-3.734,24.578,316.7,1.8,1.3,2016-06-09,1135,A,63,6.0NRT,303.6,19,D
-3.835,23.859,316,2,1.4,2016-06-09,1135,A,44,6.0NRT,304,16,D
-2.814,30.988,325.6,1.1,1,2016-06-09,1135,A,51,6.0NRT,306.9,12,D
-3.202,28.267,313.2,1,1,2016-06-09,1135,A,64,6.0NRT,300.1,8,D
-3.651,25.085,325.3,1.6,1.2,2016-06-09,1135,A,54,6.0NRT,307.8,24.4,D
-3.653,25.07,334.8,1.6,1.2,2016-06-09,1135,A,86,6.0NRT,308.4,49,D
-3.642,25.069,332.9,1.6,1.2,2016-06-09,1135,A,85,6.0NRT,309.1,45.1,D
-4.34,19.948,317.7,4.2,1.9,2016-06-09,1135,A,69,6.0NRT,300,82.1,D
-2.795,30.985,322.7,1.1,1,2016-06-09,1135,A,37,6.0NRT,305.9,8.3,D
-3.049,29.219,320.5,1,1,2016-06-09,1135,A,59,6.0NRT,305.3,7.7,D
-3.631,25.067,327.6,1.6,1.2,2016-06-09,1135,A,68,6.0NRT,305.7,31.6,D
-3.694,24.524,335.3,1.8,1.3,2016-06-09,1135,A,86,6.0NRT,307.1,60.2,D
-3.75,24.115,327.2,1.9,1.3,2016-06-09,1135,A,79,6.0NRT,302.9,41.1,D
-3.778,23.906,315.5,2,1.4,2016-06-09,1135,A,53,6.0NRT,303.3,12.2,D
-3.737,24.113,316.7,1.9,1.3,2016-06-09,1135,A,57,6.0NRT,301.9,14.8,D
-2.727,31.258,319.8,1.1,1,2016-06-09,1135,A,63,6.0NRT,305.6,8.4,D
-3.04,29.09,319.8,1,1,2016-06-09,1135,A,68,6.0NRT,304.8,6.6,D
-3.514,25.675,320.7,1.4,1.2,2016-06-09,1135,A,71,6.0NRT,304,16.6,D
-3.516,25.662,344.3,1.5,1.2,2016-06-09,1135,A,92,6.0NRT,304.8,73.3,D
-3.518,25.649,330.2,1.5,1.2,2016-06-09,1135,A,82,6.0NRT,304,34.8,D
-2.791,30.757,327.5,1,1,2016-06-09,1135,A,78,6.0NRT,303.7,18.2,D
-3.743,24.124,319,1.9,1.3,2016-06-09,1135,A,60,6.0NRT,302.8,19.1,D
-3.745,24.107,324.3,1.9,1.3,2016-06-09,1135,A,76,6.0NRT,302,33.3,D
-4.336,19.939,314.6,4.2,1.9,2016-06-09,1135,A,60,6.0NRT,299.7,58,D
-3.024,29.063,339.4,1,1,2016-06-09,1135,A,90,6.0NRT,307.5,31.4,D
-3.026,29.054,325.8,1,1,2016-06-09,1135,A,65,6.0NRT,301.5,13.5,D
-3.49,25.808,326.2,1.4,1.2,2016-06-09,1135,A,70,6.0NRT,306.4,26.2,D
-3.492,25.795,337.8,1.4,1.2,2016-06-09,1135,A,88,6.0NRT,306.9,50.9,D
-3.51,25.667,328.6,1.4,1.2,2016-06-09,1135,A,81,6.0NRT,303.9,33.1,D
-3.512,25.654,345.9,1.5,1.2,2016-06-09,1135,A,93,6.0NRT,304.9,79.3,D
-3.783,23.753,318,2,1.4,2016-06-09,1135,A,61,6.0NRT,306.2,19.1,D
-3.014,29.07,319.7,1,1,2016-06-09,1135,A,52,6.0NRT,305.2,6,D
-3.017,29.053,326.9,1,1,2016-06-09,1135,A,70,6.0NRT,302.3,15.3,D
-3.679,24.401,315.5,1.8,1.3,2016-06-09,1135,A,45,6.0NRT,302.4,14.3,D
-3.657,24.382,319.1,1.8,1.3,2016-06-09,1135,A,69,6.0NRT,307.4,23,D
-3.664,24.333,316.1,1.8,1.3,2016-06-09,1135,A,42,6.0NRT,305.5,14.6,D
-3.272,27.053,309.6,1.2,1.1,2016-06-09,1135,A,49,6.0NRT,299,5.8,D
-3.108,28.151,315.2,1.1,1,2016-06-09,1135,A,68,6.0NRT,299.6,9.2,D
-3.793,23.211,325.8,2.3,1.5,2016-06-09,1135,A,78,6.0NRT,302.8,50.5,D
-3.796,23.191,318.4,2.3,1.5,2016-06-09,1135,A,56,6.0NRT,304.9,24.6,D
-3.234,27.186,309.9,1.2,1.1,2016-06-09,1135,A,52,6.0NRT,299,5.8,D
-3.617,24.409,315.5,1.8,1.3,2016-06-09,1135,A,56,6.0NRT,302.6,14.8,D
-2.687,30.963,326.3,1.1,1,2016-06-09,1135,A,76,6.0NRT,305,14.6,D
-2.712,30.793,319.8,1,1,2016-06-09,1135,A,66,6.0NRT,302.2,9.4,D
-2.964,29.036,320.3,1,1,2016-06-09,1135,A,74,6.0NRT,303.9,7.7,D
-3.606,24.407,320.8,1.8,1.3,2016-06-09,1135,A,72,6.0NRT,302.3,26.9,D
-3.658,24.024,319.1,1.9,1.4,2016-06-09,1135,A,67,6.0NRT,302.3,23.9,D
-3.66,24.007,322,1.9,1.4,2016-06-09,1135,A,73,6.0NRT,302.6,31.3,D
-3.696,23.741,316.3,2,1.4,2016-06-09,1135,A,63,6.0NRT,303.3,20.8,D
-3.662,23.9,323.5,2,1.4,2016-06-09,1135,A,75,6.0NRT,303,36.3,D
-3.664,23.883,352.2,2,1.4,2016-06-09,1135,A,96,6.0NRT,304.7,162.6,D
-3.611,24.403,324.1,1.8,1.3,2016-06-09,1135,A,76,6.0NRT,302.8,33.6,D
-2.938,29.026,318.3,1,1,2016-06-09,1135,A,36,6.0NRT,303.3,5,D
-3.654,24.018,322,1.9,1.4,2016-06-09,1135,A,74,6.0NRT,302,32.2,D
-3.657,24.001,317.8,1.9,1.4,2016-06-09,1135,A,67,6.0NRT,302,21.4,D
-3.671,23.897,318.1,2,1.4,2016-06-09,1135,A,40,6.0NRT,303.8,20.9,D
-3.694,23.735,318.8,2,1.4,2016-06-09,1135,A,69,6.0NRT,303.2,28,D
-3.382,25.851,332.8,1.4,1.2,2016-06-09,1135,A,80,6.0NRT,303.3,40.1,D
-3.383,25.839,364.7,1.4,1.2,2016-06-09,1135,A,100,6.0NRT,306.4,152.7,D
-3.385,25.826,324.1,1.4,1.2,2016-06-09,1135,A,77,6.0NRT,302.4,24.1,D
-3.659,23.895,332.8,2,1.4,2016-06-09,1135,A,85,6.0NRT,303,65.2,D
-3.662,23.877,337.9,2,1.4,2016-06-09,1135,A,88,6.0NRT,303.4,87.2,D
-2.199,34.03,326.9,1.6,1.3,2016-06-09,1135,A,73,6.0NRT,298.2,34.7,D
-2.961,28.607,309.4,1,1,2016-06-09,1135,A,46,6.0NRT,297.5,5.5,D
-3.488,24.857,315.1,1.7,1.3,2016-06-09,1135,A,46,6.0NRT,304.1,13.7,D
-3.93,21.644,312.7,3,1.7,2016-06-09,1135,A,21,6.0NRT,302.2,20.5,D
-3.593,24.011,330,1.9,1.4,2016-06-09,1135,A,82,6.0NRT,303.8,54,D
-3.596,23.993,316.5,1.9,1.4,2016-06-09,1135,A,32,6.0NRT,304.6,16.3,D
-3.612,23.871,334.1,2,1.4,2016-06-09,1135,A,86,6.0NRT,304.7,73,D
-4.225,19.322,311.3,4.6,2,2016-06-09,1135,A,53,6.0NRT,300.2,48.4,D
-3.598,23.887,346.9,2,1.4,2016-06-09,1135,A,93,6.0NRT,305.4,130.6,D
-3.6,23.869,346.6,2,1.4,2016-06-09,1135,A,93,6.0NRT,304.7,130.6,D
-3.617,23.744,320.1,2,1.4,2016-06-09,1135,A,43,6.0NRT,304.8,25.6,D
-3.62,23.726,322.2,2,1.4,2016-06-09,1135,A,65,6.0NRT,302.9,32.1,D
-3.625,23.689,317.5,2.1,1.4,2016-06-09,1135,A,17,6.0NRT,302.9,21.1,D
-3.915,21.531,315.7,3.1,1.7,2016-06-09,1135,A,48,6.0NRT,304.5,30.2,D
-3.56,24.076,325.1,1.9,1.3,2016-06-09,1135,A,77,6.0NRT,303,38.1,D
-3.562,24.059,321.8,1.9,1.4,2016-06-09,1135,A,73,6.0NRT,303.6,28.6,D
-3.585,23.885,343.5,2,1.4,2016-06-09,1135,A,92,6.0NRT,304.5,115.1,D
-3.588,23.867,338,2,1.4,2016-06-09,1135,A,88,6.0NRT,302.1,89.5,D
-3.597,23.796,338.3,2,1.4,2016-06-09,1135,A,88,6.0NRT,303.7,85.4,D
-3.62,23.632,334.3,2.1,1.4,2016-06-09,1135,A,86,6.0NRT,303,80.5,D
-3.622,23.613,327.9,2.1,1.4,2016-06-09,1135,A,80,6.0NRT,302.4,55.2,D
-2.875,28.953,315.9,1,1,2016-06-09,1135,A,64,6.0NRT,302.5,6.7,D
-3.552,24.04,334.8,1.9,1.4,2016-06-09,1135,A,86,6.0NRT,303.9,67.6,D
-3.561,23.971,317.8,1.9,1.4,2016-06-09,1135,A,64,6.0NRT,303.4,19,D
-3.594,23.879,367.2,2,1.4,2016-06-09,1135,A,100,6.0NRT,308.4,270.8,D
-3.597,23.861,319,2,1.4,2016-06-09,1135,A,65,6.0NRT,302.5,23.6,D
-3.623,23.681,321.2,2.1,1.4,2016-06-09,1135,A,13,6.0NRT,302.9,28.7,D
-3.555,24.068,333.3,1.9,1.3,2016-06-09,1135,A,85,6.0NRT,303.5,63.8,D
-3.557,24.051,317.9,1.9,1.4,2016-06-09,1135,A,67,6.0NRT,303.6,18.8,D
-3.56,24.034,328.8,1.9,1.4,2016-06-09,1135,A,81,6.0NRT,303.7,48.7,D
-3.592,23.807,324.1,2,1.4,2016-06-09,1135,A,77,6.0NRT,303,36.9,D
-3.595,23.789,336.8,2,1.4,2016-06-09,1135,A,88,6.0NRT,305,82.7,D
-3.616,23.643,324.2,2.1,1.4,2016-06-09,1135,A,49,6.0NRT,302.8,37.2,D
-3.618,23.625,338.7,2.1,1.4,2016-06-09,1135,A,89,6.0NRT,303.1,97.7,D
-3.916,21.524,317.9,3.1,1.7,2016-06-09,1135,A,68,6.0NRT,304.7,39.2,D
-4.225,19.313,312.1,4.6,2,2016-06-09,1135,A,57,6.0NRT,300.1,54.8,D
-3.555,23.981,328.7,1.9,1.4,2016-06-09,1135,A,81,6.0NRT,303.5,47.6,D
-3.557,23.963,328.5,1.9,1.4,2016-06-09,1135,A,81,6.0NRT,303.4,48.7,D
-3.58,23.805,317.5,2,1.4,2016-06-09,1135,A,51,6.0NRT,302.8,19.3,D
-3.588,23.658,316.7,2.1,1.4,2016-06-09,1135,A,18,6.0NRT,303.2,18.8,D
-2.479,31.393,317.9,1.1,1.1,2016-06-09,1135,A,58,6.0NRT,303.8,7.1,D
-3.348,25.28,320.2,1.5,1.2,2016-06-09,1135,A,62,6.0NRT,304.1,18.4,D
-3.35,25.266,328.1,1.5,1.2,2016-06-09,1135,A,81,6.0NRT,304.6,34.7,D
-3.339,25.264,319.4,1.5,1.2,2016-06-09,1135,A,63,6.0NRT,302.5,16.4,D
-3.521,23.959,321.8,1.9,1.4,2016-06-09,1135,A,71,6.0NRT,303.1,27.5,D
-3.523,23.941,321.6,2,1.4,2016-06-09,1135,A,42,6.0NRT,303.1,26,D
-3.53,23.889,326.6,2,1.4,2016-06-09,1135,A,79,6.0NRT,304,41.8,D
-3.533,23.871,327.9,2,1.4,2016-06-09,1135,A,80,6.0NRT,305.1,44.9,D
-3.538,23.836,329.2,2,1.4,2016-06-09,1135,A,82,6.0NRT,303.4,51.3,D
-3.555,23.709,315.1,2,1.4,2016-06-09,1135,A,44,6.0NRT,303.3,15.1,D
-3.323,25.304,317.3,1.5,1.2,2016-06-09,1135,A,29,6.0NRT,304.4,14.2,D
-3.324,25.29,327,1.5,1.2,2016-06-09,1135,A,76,6.0NRT,303.9,31.3,D
-3.53,23.798,326.5,2,1.4,2016-06-09,1135,A,72,6.0NRT,303,41,D
-3.533,23.78,328.4,2,1.4,2016-06-09,1135,A,81,6.0NRT,302.9,48.1,D
-2.861,28.529,313.7,1,1,2016-06-09,1135,A,60,6.0NRT,300.8,6.1,D
-3.297,25.411,319.8,1.5,1.2,2016-06-09,1135,A,71,6.0NRT,304,19.3,D
-3.314,25.289,316.3,1.5,1.2,2016-06-09,1135,A,40,6.0NRT,302.8,12.2,D
-3.42,24.515,320.6,1.8,1.3,2016-06-09,1135,A,61,6.0NRT,303.7,19.8,D
-3.504,23.903,333,2,1.4,2016-06-09,1135,A,55,6.0NRT,303.3,53.4,D
-3.52,23.778,317.9,2,1.4,2016-06-09,1135,A,57,6.0NRT,302.2,18.8,D
-3.523,23.76,321.3,2,1.4,2016-06-09,1135,A,73,6.0NRT,302.7,28.2,D
-3.441,24.273,321.3,1.8,1.3,2016-06-09,1135,A,46,6.0NRT,302.5,25.6,D
-3.443,24.257,332.4,1.8,1.3,2016-06-09,1135,A,84,6.0NRT,302.7,56.3,D
-3.491,23.901,322.5,2,1.4,2016-06-09,1135,A,33,6.0NRT,302.8,24.4,D
-3.496,23.866,324.7,2,1.4,2016-06-09,1135,A,63,6.0NRT,304.2,31.9,D
-3.438,24.206,324.9,1.9,1.3,2016-06-09,1135,A,53,6.0NRT,304,32.8,D
-3.44,24.189,337.8,1.9,1.3,2016-06-09,1135,A,88,6.0NRT,304.7,77.1,D
-3.41,24.525,320.3,1.8,1.3,2016-06-09,1135,A,55,6.0NRT,303.4,19.1,D
-3.413,24.509,319.4,1.8,1.3,2016-06-09,1135,A,30,6.0NRT,303.1,17.1,D
-3.498,23.915,322.5,2,1.4,2016-06-09,1135,A,34,6.0NRT,302.8,23.9,D
-3.501,23.898,336.6,2,1.4,2016-06-09,1135,A,87,6.0NRT,303.9,71.1,D
-3.435,24.267,326,1.8,1.3,2016-06-09,1135,A,29,6.0NRT,302.5,33.9,D
-3.493,23.86,322.1,2,1.4,2016-06-09,1135,A,67,6.0NRT,303.8,28.4,D
-3.43,24.217,323.9,1.9,1.3,2016-06-09,1135,A,36,6.0NRT,303.4,28.5,D
-3.433,24.2,331.4,1.9,1.3,2016-06-09,1135,A,81,6.0NRT,303.9,50.9,D
-3.435,24.183,331.4,1.9,1.3,2016-06-09,1135,A,81,6.0NRT,303.4,52.1,D
-3.44,24.15,317.4,1.9,1.3,2016-06-09,1135,A,67,6.0NRT,302.4,20.4,D
-3.442,24.134,316.8,1.9,1.3,2016-06-09,1135,A,66,6.0NRT,302.3,19.9,D
-2.433,31.142,331.7,1.1,1,2016-06-09,1135,A,76,6.0NRT,306.6,22.3,D
-3.271,25.264,322.5,1.5,1.2,2016-06-09,1135,A,75,6.0NRT,302,25,D
-3.272,25.25,341.4,1.5,1.2,2016-06-09,1135,A,91,6.0NRT,303.2,73.9,D
-3.44,24.064,315.6,1.9,1.3,2016-06-09,1135,A,63,6.0NRT,301.9,17.6,D
-3.457,23.945,324.1,1.9,1.4,2016-06-09,1135,A,64,6.0NRT,304.6,32.5,D
-3.481,23.768,319.2,2,1.4,2016-06-09,1135,A,70,6.0NRT,301.8,27.3,D
-3.484,23.75,324,2,1.4,2016-06-09,1135,A,77,6.0NRT,302.1,41.2,D
-2.386,31.404,319.1,1.1,1.1,2016-06-09,1135,A,42,6.0NRT,303.7,8.3,D
-3.353,24.596,335.9,1.7,1.3,2016-06-09,1135,A,87,6.0NRT,305.4,64.4,D
-3.355,24.58,364.8,1.7,1.3,2016-06-09,1135,A,100,6.0NRT,307.2,204.4,D
-3.373,24.455,318.5,1.8,1.3,2016-06-09,1135,A,53,6.0NRT,302.8,16.9,D
-2.376,31.403,321.4,1.1,1.1,2016-06-09,1135,A,60,6.0NRT,305,10.9,D
-3.342,24.594,318.5,1.7,1.3,2016-06-09,1135,A,69,6.0NRT,303.5,20,D
-3.344,24.579,336.2,1.7,1.3,2016-06-09,1135,A,87,6.0NRT,303.2,66.4,D
-3.352,24.517,339.3,1.8,1.3,2016-06-09,1135,A,89,6.0NRT,303.5,77.2,D
-3.39,24.244,319.3,1.8,1.3,2016-06-09,1135,A,62,6.0NRT,301.7,22.3,D
-3.423,24.01,323.6,1.9,1.4,2016-06-09,1135,A,76,6.0NRT,302.5,34.6,D
-3.367,24.324,338.8,1.8,1.3,2016-06-09,1135,A,89,6.0NRT,303.5,77,D
-3.404,24.059,327.5,1.9,1.3,2016-06-09,1135,A,80,6.0NRT,302,50.8,D
-3.406,24.043,315.1,1.9,1.3,2016-06-09,1135,A,35,6.0NRT,301.4,16.2,D
-3.425,23.904,318.6,2,1.4,2016-06-09,1135,A,43,6.0NRT,301.3,22.2,D
-3.435,23.834,338.8,2,1.4,2016-06-09,1135,A,89,6.0NRT,302.3,92.6,D
-3.344,24.403,319,1.8,1.3,2016-06-09,1135,A,53,6.0NRT,301.9,20.2,D
-3.355,24.323,322.1,1.8,1.3,2016-06-09,1135,A,71,6.0NRT,302.9,27.1,D
-3.357,24.307,319.6,1.8,1.3,2016-06-09,1135,A,60,6.0NRT,302.1,22.5,D
-3.422,23.832,328.4,2,1.4,2016-06-09,1135,A,81,6.0NRT,302.1,52.6,D
-3.389,23.988,315.9,1.9,1.4,2016-06-09,1135,A,64,6.0NRT,303.2,17.8,D
-3.391,23.971,331.5,1.9,1.4,2016-06-09,1135,A,84,6.0NRT,303.6,61.4,D
-3.351,24.299,320,1.8,1.3,2016-06-09,1135,A,35,6.0NRT,301.6,23.3,D
-2.293,31.61,325.8,1.1,1.1,2016-06-09,1135,A,74,6.0NRT,306.6,14.9,D
-2.353,31.183,336.4,1.1,1,2016-06-09,1135,A,86,6.0NRT,306.4,31.6,D
-3.358,24.166,319.6,1.9,1.3,2016-06-09,1135,A,48,6.0NRT,301.7,22.7,D
-3.384,23.981,324.7,1.9,1.4,2016-06-09,1135,A,78,6.0NRT,303.1,39.2,D
-3.387,23.963,323,1.9,1.4,2016-06-09,1135,A,76,6.0NRT,303.5,32.8,D
-2.309,31.427,320.3,1.1,1.1,2016-06-09,1135,A,64,6.0NRT,303.7,10.2,D
-2.344,31.182,326.5,1.1,1,2016-06-09,1135,A,76,6.0NRT,305.5,15.9,D
-3.293,24.533,313.6,1.7,1.3,2016-06-09,1135,A,40,6.0NRT,302.1,10.3,D
-3.316,24.376,319.5,1.8,1.3,2016-06-09,1135,A,67,6.0NRT,302.2,22.8,D
-3.329,24.279,326.9,1.8,1.3,2016-06-09,1135,A,80,6.0NRT,301.7,43.9,D
-3.387,23.875,323.3,2,1.4,2016-06-09,1135,A,76,6.0NRT,300.8,36.7,D
-2.331,31.209,330.6,1.1,1,2016-06-09,1135,A,73,6.0NRT,305.9,21.1,D
-2.335,31.18,327.6,1.1,1,2016-06-09,1135,A,74,6.0NRT,301.6,16.2,D
-3.096,25.843,328.1,1.4,1.2,2016-06-09,1135,A,81,6.0NRT,305.3,29.8,D
-3.1,25.818,316.9,1.4,1.2,2016-06-09,1135,A,45,6.0NRT,304.1,9.6,D
-3.392,23.749,317,2,1.4,2016-06-09,1135,A,67,6.0NRT,301.3,24.9,D
